,ID radar,range,bearbing,timestamp,h?p nh?t,length,lat ,lon,lat_new,lon_new,,,,,,
Radar,1134,55448,3.49044,61642950,1,17,,,20.23800605,106.5974867,,,,,,
Radar,1134,55443,3.49013,61652955,1,2,,,20.2379955,106.5976582,,,,,,
Radar,1134,55439.9,3.49009,61662956,1,17,,,20.23801487,106.5976884,,,,,,
Radar,1134,55441.6,3.4902,61672966,1,20,,,20.23801923,106.5976278,,,,,,
Radar,1134,55443.4,3.49001,61682958,1,20,,,20.23797172,106.5977169,,,,,,
Radar,1134,55443.8,3.49003,61692958,1,17,,,20.23797174,106.5977056,,,,,,
Radar,1134,55445.4,3.49028,61702972,1,2,,,20.23800076,106.5975753,,,,,,
Radar,1134,55446.8,3.49017,61712953,1,17,,,20.23797023,106.5976257,,,,,,
Radar,1134,55448.7,3.4903,61722974,1,20,,,20.2379763,106.5975544,,,,,,
Radar,1134,55447.9,3.48992,61732966,1,17,,,20.23791842,106.5977472,,,,,,
Radar,1134,55457.9,3.48986,61742971,1,2,,,20.23782378,106.5977445,,,,,,
Radar,1134,55453.7,3.48995,61752969,1,17,,,20.23787455,106.5977132,,,,,,
Radar,1134,55455.5,3.48982,61762973,1,20,,,20.23783725,106.5977724,,,,,,
Radar,1134,55459.7,3.48988,61772977,1,35,,,20.23781198,106.5977286,,,,,,
Radar,1134,55463.3,3.48993,61782985,1,30,,,20.23779009,106.5976917,,,,,,
Radar,1134,55459.9,3.49009,61792990,1,17,,,20.23784601,106.5976228,,,,,,
Radar,1134,55456.9,3.49013,61802999,1,17,,,20.23787815,106.5976126,,,,,,
Radar,1134,55455.8,3.49015,61813005,1,20,,,20.23789084,106.5976062,,,,,,
Radar,1134,55454.1,3.49008,61822991,1,17,,,20.23789328,106.5976468,,,,,,
Radar,1134,55455.5,3.49001,61833002,1,20,,,20.23786955,106.5976773,,,,,,
Radar,1134,55461.3,3.49009,61842990,1,27,,,20.23783419,106.5976182,,,,,,
Radar,1134,55460.7,3.48971,61852999,1,17,,,20.23777464,106.5978104,,,,,,
Radar,1134,55459.9,3.48978,61863006,1,17,,,20.23779329,106.597778,,,,,,
Radar,1134,55461.5,3.48977,61873003,1,17,,,20.23777808,106.5977777,,,,,,
Radar,1134,55462.6,3.48977,61882996,1,20,,,20.2377688,106.5977741,,,,,,
Radar,1134,55461.8,3.48986,61893007,1,17,,,20.23779085,106.5977317,,,,,,
Radar,1134,55461,3.48987,61903006,1,17,,,20.23779931,106.5977293,,,,,,
Radar,1134,55462.3,3.48995,61913011,1,17,,,20.23780193,106.597685,,,,,,
Radar,1134,55465.3,3.48993,61923005,1,20,,,20.2377732,106.5976852,,,,,,
Radar,1134,55469.6,3.48991,61933020,1,2,,,20.23773349,106.5976811,,,,,,
Radar,1134,55468,3.4899,61943000,1,17,,,20.2377453,106.5976914,,,,,,
Radar,1134,55466.6,3.4898,61953010,1,20,,,20.23774012,106.597746,,,,,,
Radar,1134,55464.3,3.48978,61963011,1,17,,,20.23775614,106.5977636,,,,,,
Radar,1134,55463.7,3.48977,61973026,1,22,,,20.23775951,106.5977705,,,,,,
Radar,1134,55464.7,3.48975,61983025,1,20,,,20.23774766,106.5977773,,,,,,
Radar,1134,55467.8,3.48982,61993022,1,22,,,20.23773339,106.5977321,,,,,,
Radar,1134,55469.1,3.48982,62003030,1,20,,,20.23772241,106.5977278,,,,,,
Radar,1134,55472.2,3.48982,62013024,1,20,,,20.23769623,106.5977176,,,,,,
Radar,1134,55477.6,3.48957,62023025,1,32,,,20.23760814,106.5978252,,,,,,
Radar,1134,55477.6,3.48962,62033026,1,20,,,20.23761663,106.5978001,,,,,,
Radar,1134,55481.4,3.48957,62043037,1,17,,,20.23757605,106.5978127,,,,,,
Radar,1134,55478.9,3.48971,62053039,1,2,,,20.23762096,106.5977508,,,,,,
Radar,1134,55479.8,3.48965,62063042,1,22,,,20.23760316,106.5977779,,,,,,
Radar,1134,55478.9,3.48968,62073051,1,20,,,20.23761586,106.5977658,,,,,,
Radar,1134,55476.1,3.48963,62083044,1,17,,,20.237631,106.5978,,,,,,
Radar,1134,55476.4,3.48957,62093037,1,22,,,20.23761827,106.5978291,,,,,,
Radar,1134,55473.7,3.48961,62103041,1,17,,,20.23764787,106.5978179,,,,,,
Radar,1134,55475.8,3.48938,62113054,1,20,,,20.23759106,106.5979262,,,,,,
Radar,1134,55476.7,3.48945,62123047,1,22,,,20.23759535,106.5978882,,,,,,
Radar,1134,55483.1,3.48958,62133036,1,2,,,20.23756339,106.5978021,,,,,,
Radar,1134,55482.2,3.48958,62143056,1,17,,,20.23757099,106.5978051,,,,,,
Radar,1134,55483.4,3.48957,62153057,1,17,,,20.23755916,106.5978062,,,,,,
Radar,1134,55491.3,3.48954,62163050,1,17,,,20.23748735,106.5977953,,,,,,
Radar,1134,55493.1,3.48944,62173063,1,42,,,20.23745515,106.5978395,,,,,,
Radar,1134,55493.4,3.48935,62183053,1,30,,,20.23743732,106.5978836,,,,,,
Radar,1134,55487.1,3.48937,62193073,1,17,,,20.23749393,106.5978942,,,,,,
Radar,1134,55484.3,3.48928,62203058,1,20,,,20.23750229,106.5979485,,,,,,
Radar,1134,55483.5,3.48919,62213082,1,17,,,20.23749376,106.5979962,,,,,,
Radar,1134,55482.5,3.4892,62223072,1,17,,,20.23750391,106.5979945,,,,,,
Radar,1134,55482.4,3.48931,62233066,1,20,,,20.23752343,106.5979397,,,,,,
Radar,1134,55487.7,3.48925,62243071,1,22,,,20.23746848,106.5979524,,,,,,
Radar,1134,55488.7,3.48931,62253070,1,20,,,20.23747022,106.5979191,,,,,,
Radar,1134,55488.2,3.48938,62263072,1,17,,,20.23748634,106.5978856,,,,,,
Radar,1134,55492.6,3.48892,62273066,1,52,,,20.23737107,106.5981017,,,,,,
Radar,1134,55497.3,3.48892,62283065,1,32,,,20.23733137,106.5980863,,,,,,
Radar,1134,55495.5,3.48886,62293076,1,17,,,20.2373364,106.5981223,,,,,,
Radar,1134,55493.2,3.48889,62303079,1,17,,,20.23736092,106.5981148,,,,,,
Radar,1134,55493,3.4889,62313096,1,20,,,20.2373643,106.5981104,,,,,,
Radar,1135,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1135,16709.9,1.24981,61631053,1,107,,,20.75345913,106.9317762,,,,,,
Radar,1135,16672.4,1.24681,61639379,1,37,,,20.75377899,106.9312822,,,,,,
Radar,1135,16671.2,1.24692,61649397,0,0,,,20.75375994,106.9312769,,,,,,
Radar,1135,16669.8,1.24697,61659390,0,0,,,20.75374884,106.9312667,,,,,,
Radar,1135,16668.3,1.24702,61669405,0,0,,,20.75373746,106.9312556,,,,,,
Radar,1135,16627.2,1.24512,61679399,1,47,,,20.75388896,106.9307846,,,,,,
Radar,1135,16634.8,1.24686,61689373,1,40,,,20.75366438,106.9309425,,,,,,
Radar,1135,16663.5,1.24888,61699392,1,77,,,20.7534597,106.9313064,,,,,,
Radar,1135,16677.3,1.24983,61709410,0,0,,,20.75336389,106.9314801,,,,,,
Radar,1135,16691.2,1.25385,61719412,1,17,,,20.75283093,106.9318089,,,,,,
Radar,1135,16694.7,1.25695,61729454,1,17,,,20.75239875,106.931995,,,,,,
Radar,1135,16704.1,1.2588,61739423,0,0,,,20.7521607,106.9321722,,,,,,
Radar,1135,16750.5,1.26371,61749424,1,45,,,20.75158494,106.9328369,,,,,,
Radar,1135,16773.8,1.26639,61759437,0,0,,,20.75126312,106.9331801,,,,,,
Radar,1135,16795,1.26866,61769442,0,0,,,20.75099335,106.9334837,,,,,,
Radar,1135,16816.3,1.27092,61779441,0,0,,,20.75072423,106.9337872,,,,,,
Radar,1135,16837.6,1.27318,61789455,0,9957418780,,,20.75045406,106.9340902,,,,,,
Radar,1136,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1136,18127.4,1.43619,61631346,1,2,,,20.72795322,106.9520105,,,,,,
Radar,1136,18062.3,1.43092,61639669,1,55,,,20.72872179,106.9512659,,,,,,
Radar,1136,18072.2,1.43312,61649688,1,2,,,20.72838046,106.9514129,,,,,,
Radar,1136,18098.2,1.43481,61659690,1,2,,,20.72814033,106.9517003,,,,,,
Radar,1136,18132.2,1.43947,61669692,1,57,,,20.72742947,106.9521319,,,,,,
Radar,1136,18157.3,1.44206,61679704,0,0,,,20.72704011,106.9524295,,,,,,
Radar,1136,18181.9,1.44448,61689698,0,0,,,20.72667643,106.9527175,,,,,,
Radar,1136,18206.6,1.4469,61699721,0,0,,,20.72631168,106.9530056,,,,,,
Radar,1136,18263.1,1.45268,61709700,1,12,,,20.72543307,106.9536664,,,,,,
Radar,1136,18265.5,1.45662,61719731,1,52,,,20.72479349,106.9537694,,,,,,
Radar,1136,18255.8,1.46096,61729733,1,2,,,20.72407629,106.9537619,,,,,,
Radar,1136,18260.8,1.45885,61739754,1,2,,,20.72442521,106.9537687,,,,,,
Radar,1136,18292.2,1.4584,61749750,1,67,,,20.7245302,106.9540595,,,,,,
Radar,1136,18311.7,1.4591,61759739,0,0,,,20.72443542,106.9542593,,,,,,
Radar,1136,18299,1.45707,61769740,1,2,,,20.72475428,106.954098,,,,,,
Radar,1136,18305.8,1.45686,61779742,0,0,,,20.72479553,106.9541587,,,,,,
Radar,1136,18313.6,1.45686,61789745,0,0,,,20.72480349,106.9542331,,,,,,
Radar,1136,18322.2,1.45858,61799749,1,50,,,20.72453099,106.9543493,,,,,,
Radar,1136,18328.2,1.45889,61809753,0,0,,,20.7244863,106.9544127,,,,,,
Radar,1136,18336.5,1.45842,61819752,1,50,,,20.72457156,106.9544826,,,,,,
Radar,1136,18342.1,1.45846,61829755,0,0,,,20.72457065,106.9545368,,,,,,
Radar,1136,18347.5,1.45853,61839753,0,0,,,20.72456463,106.9545898,,,,,,
Radar,1136,18353,1.4586,61849757,0,0,,,20.72455869,106.9546436,,,,,,
Radar,1136,18338.1,1.46067,61859763,1,37,,,20.72420482,106.9545419,,,,,,
Radar,1136,18367.4,1.46295,61869774,1,32,,,20.72385978,106.9548653,,,,,,
Radar,1136,18375.2,1.46381,61879775,0,0,,,20.72372619,106.954956,,,,,,
Radar,1136,18337.3,1.4612,61889784,1,57,,,20.72411725,106.9545445,,,,,,
Radar,1136,18328.7,1.46092,61899771,0,0,,,20.72415462,106.954457,,,,,,
Radar,1136,18322.3,1.46084,61909779,0,0,,,20.7241614,106.9543943,,,,,,
Radar,1136,18315.9,1.46076,61919780,0,0,,,20.72416818,106.9543317,,,,,,
Radar,1136,18306.9,1.45952,61929781,1,70,,,20.72436198,106.9542217,,,,,,
Radar,1136,18311.9,1.45895,61939783,1,77,,,20.72446014,106.9542583,,,,,,
Radar,1136,18336.7,1.45999,61949767,1,20,,,20.72431476,106.9545153,,,,,,
Radar,1136,18308.8,1.45814,61959801,1,100,,,20.72458942,106.9542127,,,,,,
Radar,1136,18297.2,1.45731,61969789,0,0,,,20.72471326,106.9540856,,,,,,
Radar,1136,18289.6,1.45668,61979790,0,0,,,20.72480836,106.9540005,,,,,,
Radar,1136,18307.6,1.45674,61989785,1,62,,,20.72481697,106.9541735,,,,,,
Radar,1136,18308.6,1.45644,61999796,0,0,,,20.72486701,106.954177,,,,,,
Radar,1136,18309.4,1.45615,62009796,0,0,,,20.72491522,106.9541788,,,,,,
Radar,1136,18346.3,1.45994,62019790,1,17,,,20.72433249,106.954606,,,,,,
Radar,1136,18356.6,1.4609,62029813,0,0,,,20.72418538,106.9547229,,,,,,
Radar,1136,18393,1.46515,62039816,1,52,,,20.72352311,106.9551511,,,,,,
Radar,1136,18407.2,1.46694,62049816,0,0,,,20.7232422,106.9553198,,,,,,
Radar,1136,18431.4,1.46662,62059817,1,2,,,20.72331743,106.9555451,,,,,,
Radar,1136,18446.3,1.46742,62069818,0,0,,,20.7231995,106.9557021,,,,,,
Radar,1136,18468.9,1.47023,62079825,1,2,,,20.72275667,106.9559687,,,,,,
Radar,1136,18478.2,1.47191,62089851,1,20,,,20.72248757,106.9560872,,,,,,
Radar,1136,18524.4,1.47607,62099828,1,70,,,20.72183954,106.9566003,,,,,,
Radar,1136,18553.3,1.47852,62109847,0,0,,,20.72145754,106.9569173,,,,,,
Radar,1136,18578.5,1.48059,62119851,0,0,,,20.72113437,106.9571919,,,,,,
Radar,1136,18603.8,1.48266,62129850,0,0,,,20.72081028,106.9574669,,,,,,
Radar,1136,18629.2,1.48473,62139852,0,0,,,20.72048527,106.9577421,,,,,,
Radar,1136,18649.3,1.4931,62149855,1,52,,,20.71910328,106.958057,,,,,,
Radar,1136,18683.6,1.49408,62159887,1,112,,,20.7189632,106.9583989,,,,,,
Radar,1136,18708.2,1.49653,62169866,0,0,,,20.71856957,106.9586677,,,,,,
Radar,1136,18674.2,1.49258,62179872,1,115,,,20.7192076,106.9582881,,,,,,
Radar,1136,18673.6,1.49261,62189880,0,0,,,20.71920217,106.9582828,,,,,,
Radar,1136,18675.7,1.49307,62199877,0,0,,,20.7191267,106.9583093,,,,,,
Radar,1136,18677.9,1.49354,62209877,0,0,,,20.71904961,106.9583369,,,,,,
Radar,1136,18680.1,1.49401,62219877,0,0,,,20.7189725,106.9583645,,,,,,
Radar,1137,0,0,28800000,1,0,,,20.7061,106.7795,,,,,,
Radar,1137,19464.9,1.43542,61631364,1,17,,,20.72969904,106.9647196,,,,,,
Radar,1137,19463.9,1.43876,61639690,1,2,,,20.72911905,106.9647933,,,,,,
Radar,1137,19464.5,1.43722,61649708,1,17,,,20.72938666,106.9647609,,,,,,
Radar,1137,19464.8,1.43586,61659679,1,17,,,20.72962269,106.9647297,,,,,,
Radar,1137,19465,1.43668,61669692,1,17,,,20.72948084,106.9647521,,,,,,
Radar,1137,19466.3,1.43664,61679694,1,15,,,20.72948933,106.9647635,,,,,,
Radar,1137,19466.9,1.43645,61689688,0,0,,,20.72952298,106.9647645,,,,,,
Radar,1137,19465.8,1.43525,61699709,1,17,,,20.72972959,106.9647238,,,,,,
Radar,1137,19466.6,1.43495,61709688,1,17,,,20.72978254,106.9647238,,,,,,
Radar,1137,19466.8,1.43463,61719701,0,0,,,20.72983822,106.9647176,,,,,,
Radar,1137,19465.5,1.43438,61729705,1,17,,,20.72987995,106.9646989,,,,,,
Radar,1137,19465,1.43508,61739713,1,17,,,20.72975807,106.9647119,,,,,,
Radar,1137,19464.8,1.4353,61749709,1,17,,,20.72971971,106.9647156,,,,,,
Radar,1137,19464.7,1.43591,61759701,1,17,,,20.7296139,106.96473,,,,,,
Radar,1137,19464.8,1.43594,61769712,1,17,,,20.72960882,106.9647317,,,,,,
Radar,1137,19464.9,1.43605,61779706,1,17,,,20.72958989,106.9647354,,,,,,
Radar,1137,19465,1.43595,61789717,1,17,,,20.72960733,106.9647338,,,,,,
Radar,1137,19466.1,1.43528,61799710,1,17,,,20.72972475,106.9647274,,,,,,
Radar,1137,19468,1.43499,61809742,1,52,,,20.72977731,106.9647382,,,,,,
Radar,1137,19467.1,1.43514,61819724,1,17,,,20.72975022,106.9647334,,,,,,
Radar,1137,19467,1.43507,61829726,0,0,,,20.72976223,106.9647307,,,,,,
Radar,1137,19467.3,1.43429,61839729,1,17,,,20.72989774,106.9647138,,,,,,
Radar,1137,19467.3,1.43476,61849735,1,17,,,20.72981631,106.9647257,,,,,,
Radar,1137,19467.2,1.43413,61859721,1,17,,,20.72992534,106.9647087,,,,,,
Radar,1137,19467.2,1.43424,61869731,1,17,,,20.72990628,106.9647115,,,,,,
Radar,1137,19466.1,1.4349,61879725,1,17,,,20.72979059,106.9647178,,,,,,
Radar,1137,19465.4,1.43517,61889729,1,17,,,20.72974296,106.964718,,,,,,
Radar,1137,19465,1.43526,61899737,1,17,,,20.72972688,106.9647165,,,,,,
Radar,1137,19465.9,1.43555,61909748,1,17,,,20.72967773,106.9647323,,,,,,
Radar,1137,19466.7,1.43562,61919732,1,17,,,20.72966657,106.9647417,,,,,,
Radar,1137,19466.2,1.43588,61929736,1,17,,,20.72962091,106.9647435,,,,,,
Radar,1137,19465.7,1.43526,61939746,1,17,,,20.72972773,106.9647231,,,,,,
Radar,1137,19465.6,1.43506,61949737,0,0,,,20.72976226,106.9647171,,,,,,
Radar,1137,19465.2,1.43519,61959738,1,17,,,20.72973925,106.9647166,,,,,,
Radar,1137,19466.2,1.43521,61969762,1,17,,,20.729737,106.9647266,,,,,,
Radar,1137,19469.2,1.43551,61979753,1,17,,,20.72968866,106.9647627,,,,,,
Radar,1137,19467.7,1.43561,61989747,1,17,,,20.72966951,106.964751,,,,,,
Radar,1137,19466.5,1.43544,61999757,1,17,,,20.72969752,106.9647353,,,,,,
Radar,1137,19465.7,1.43583,62009750,1,17,,,20.72962897,106.9647375,,,,,,
Radar,1137,19465.1,1.43576,62019750,1,17,,,20.72964037,106.96473,,,,,,
Radar,1137,19465.8,1.43569,62029762,1,17,,,20.72965335,106.9647349,,,,,,
Radar,1137,19466.4,1.43562,62039754,1,17,,,20.72966621,106.9647389,,,,,,
Radar,1137,19465.8,1.43503,62049765,1,17,,,20.7297677,106.9647183,,,,,,
Radar,1137,19465.7,1.4348,62059768,0,0,,,20.72980743,106.9647115,,,,,,
Radar,1137,19465.5,1.43463,62069771,0,0,,,20.72983664,106.9647053,,,,,,
Radar,1137,19465.2,1.43466,62079773,1,2,,,20.72983107,106.9647032,,,,,,
Radar,1137,19466.5,1.4329,62089796,1,2,,,20.73013755,106.9646706,,,,,,
Radar,1137,19467.1,1.43279,62099765,1,2,,,20.73015734,106.9646735,,,,,,
Radar,1137,19467.5,1.43255,62109787,0,0,,,20.73019941,106.9646711,,,,,,
Radar,1137,19467.8,1.4323,62119786,0,0,,,20.73024308,106.9646675,,,,,,
Radar,1137,19432,1.43489,62129782,1,2,,,20.72975082,106.9643931,,,,,,
Radar,1137,19421.8,1.4357,62139783,0,5380058970,,,20.72959838,106.9643165,,,,,,
Radar,1137,19413,1.43632,62149785,0,5380058970,,,20.72948059,106.9642483,,,,,,
Radar,1137,19404.3,1.43695,62159785,0,5380058970,,,20.72936129,106.9641812,,,,,,
Radar,1137,19395.6,1.43758,62169789,0,0,,,20.72924207,106.964114,,,,,,
Radar,1137,19459.6,1.43661,62179791,1,2,,,20.72948648,106.964699,,,,,,
Radar,1137,19470.5,1.43629,62189797,0,0,,,20.72955505,106.9647947,,,,,,
Radar,1137,19480.9,1.43601,62199789,0,0,,,20.72961613,106.9648867,,,,,,
Radar,1137,19491.3,1.43574,62209798,0,0,,,20.72967553,106.9649788,,,,,,
Radar,1137,19501.8,1.43546,62219798,0,5380058970,,,20.72973684,106.9650717,,,,,,
Radar,1138,24222.4,1.55507,61631555,1,42,,,20.70952179,107.0120894,,,,,,
Radar,1138,24225.8,1.55452,61639876,1,42,,,20.70964195,107.01212,,,,,,
Radar,1138,24224.4,1.55452,61649884,1,42,,,20.70964174,107.0121066,,,,,,
Radar,1138,24223.4,1.55454,61659874,1,45,,,20.70963725,107.012097,,,,,,
Radar,1138,24223.8,1.55459,61669901,1,45,,,20.70962643,107.0121011,,,,,,
Radar,1138,24222.7,1.55433,61679889,1,42,,,20.70968283,107.0120895,,,,,,
Radar,1138,24222.1,1.5546,61689883,1,42,,,20.709624,107.0120848,,,,,,
Radar,1138,24220.6,1.55495,61699895,1,40,,,20.70954764,107.0120717,,,,,,
Radar,1138,24219.5,1.55511,61709880,0,0,,,20.70951268,107.0120617,,,,,,
Radar,1138,24220.9,1.55514,61719881,1,42,,,20.70950635,107.0120753,,,,,,
Radar,1138,24220.4,1.55532,61729891,1,42,,,20.70946712,107.0120711,,,,,,
Radar,1138,24221.4,1.55541,61739903,1,42,,,20.70944768,107.012081,,,,,,
Radar,1138,24223.4,1.55545,61749897,1,42,,,20.70943925,107.0121004,,,,,,
Radar,1138,24222.5,1.55509,61759895,1,40,,,20.70951745,107.0120904,,,,,,
Radar,1138,24223.9,1.55514,61769896,1,45,,,20.70950677,107.0121041,,,,,,
Radar,1138,24222.5,1.55482,61779905,1,17,,,20.7095762,107.0120894,,,,,,
Radar,1138,24221.4,1.55493,61789911,1,42,,,20.70955211,107.0120793,,,,,,
Radar,1138,24221.6,1.55481,61799902,1,42,,,20.70957824,107.0120808,,,,,,
Radar,1138,24220.6,1.55498,61809915,1,40,,,20.70954112,107.0120718,,,,,,
Radar,1138,24221,1.55503,61819915,1,45,,,20.70953029,107.0120758,,,,,,
Radar,1138,24222.5,1.5546,61829918,1,40,,,20.70962406,107.0120886,,,,,,
Radar,1138,24223.7,1.55461,61839904,1,45,,,20.70962206,107.0121002,,,,,,
Radar,1138,24224.5,1.55476,61849925,1,47,,,20.70958954,107.0121084,,,,,,
Radar,1138,24222.8,1.555,61859905,1,42,,,20.70953708,107.012093,,,,,,
Radar,1138,24223.6,1.55507,61869926,1,45,,,20.70952196,107.0121009,,,,,,
Radar,1138,24222,1.55523,61879929,1,40,,,20.70948692,107.0120861,,,,,,
Radar,1138,24223,1.55511,61889923,1,42,,,20.70951317,107.0120953,,,,,,
Radar,1138,24220.5,1.55486,61899931,1,42,,,20.70956721,107.0120704,,,,,,
Radar,1138,24219.9,1.55464,61909934,1,17,,,20.70961498,107.0120638,,,,,,
Radar,1138,24220.7,1.55459,61919928,1,42,,,20.70962597,107.0120713,,,,,,
Radar,1138,24221.5,1.55432,61929936,1,45,,,20.70968483,107.012078,,,,,,
Radar,1138,24221,1.55449,61939927,1,42,,,20.70964777,107.0120738,,,,,,
Radar,1138,24224,1.55454,61949923,1,45,,,20.70963733,107.0121028,,,,,,
Radar,1138,24223.9,1.55472,61959932,1,45,,,20.70959815,107.0121025,,,,,,
Radar,1138,24223.5,1.55489,61969952,1,42,,,20.70956111,107.0120993,,,,,,
Radar,1138,24222,1.55502,61979951,1,42,,,20.70953261,107.0120854,,,,,,
Radar,1138,24221.8,1.55499,61989940,1,42,,,20.70953911,107.0120834,,,,,,
Radar,1138,24222.8,1.55528,61999951,1,45,,,20.70947616,107.012094,,,,,,
Radar,1138,24221.4,1.55526,62009943,1,37,,,20.70948031,107.0120805,,,,,,
Radar,1138,24220.4,1.5552,62019939,1,40,,,20.70949323,107.0120707,,,,,,
Radar,1138,24221,1.55501,62029970,1,42,,,20.70953465,107.0120757,,,,,,
Radar,1138,24221.6,1.55485,62039951,1,42,,,20.70956954,107.0120809,,,,,,
Radar,1138,24222.2,1.55496,62049952,1,42,,,20.70954569,107.0120871,,,,,,
Radar,1138,24222.6,1.55484,62059961,1,42,,,20.70957186,107.0120905,,,,,,
Radar,1138,24223.9,1.55513,62069956,1,45,,,20.70950895,107.012104,,,,,,
Radar,1138,24222.6,1.55515,62079966,1,40,,,20.70950441,107.0120916,,,,,,
Radar,1138,24222.5,1.55505,62089970,1,42,,,20.70952616,107.0120903,,,,,,
Radar,1138,24222.3,1.55509,62099961,1,42,,,20.70951742,107.0120885,,,,,,
Radar,1138,24222.1,1.55511,62109980,1,45,,,20.70951305,107.0120867,,,,,,
Radar,1138,24222,1.55523,62119967,1,42,,,20.70948692,107.0120861,,,,,,
Radar,1138,24222,1.55508,62129977,1,40,,,20.70951956,107.0120856,,,,,,
Radar,1138,24221,1.55482,62139980,1,42,,,20.70957598,107.012075,,,,,,
Radar,1138,24221.4,1.55485,62149985,1,42,,,20.70956951,107.012079,,,,,,
Radar,1138,24223,1.5544,62159992,1,45,,,20.70966765,107.0120927,,,,,,
Radar,1138,24224.2,1.55429,62169973,1,47,,,20.70969176,107.0121038,,,,,,
Radar,1138,24223.8,1.55412,62179979,1,42,,,20.70972869,107.0120993,,,,,,
Radar,1138,24224.5,1.55427,62189990,1,45,,,20.70969615,107.0121066,,,,,,
Radar,1138,24225,1.5543,62199979,0,0,,,20.7096897,107.0121115,,,,,,
Radar,1138,24223.5,1.55465,62209977,1,47,,,20.70961333,107.0120984,,,,,,
Radar,1138,24221.4,1.5549,62219985,1,40,,,20.70955863,107.0120792,,,,,,
Radar,1138,24220.1,1.55507,62229994,1,42,,,20.70952147,107.0120673,,,,,,
Radar,1138,24219.4,1.55478,62239989,1,42,,,20.70958445,107.0120595,,,,,,
Radar,1138,24220.3,1.55474,62249991,1,45,,,20.70959328,107.012068,,,,,,
Radar,1138,24220.2,1.5548,62260001,1,40,,,20.70958022,107.0120673,,,,,,
Radar,1138,24221.4,1.55483,62269988,1,45,,,20.70957386,107.0120789,,,,,,
Radar,1138,24220.1,1.55497,62279997,1,17,,,20.70954322,107.012067,,,,,,
Radar,1138,24222.4,1.55462,62290012,1,45,,,20.70961969,107.0120877,,,,,,
Radar,1138,24225.1,1.55446,62300001,1,42,,,20.7096549,107.0121131,,,,,,
Radar,1138,24225.7,1.55461,62310012,1,45,,,20.70962235,107.0121194,,,,,,
Radar,1138,24222.4,1.55464,62320010,1,17,,,20.70961534,107.0120878,,,,,,
Radar,1139,30844.9,1.57617,61631585,1,2,,,20.70461105,107.0757126,,,,,,
Radar,1139,30847.3,1.57975,61631586,1,2,,,20.70361893,107.0757281,,,,,,
Radar,1139,30847.8,1.57819,61639943,1,27,,,20.70405116,107.0757367,,,,,,
Radar,1139,30845.7,1.57769,61649927,1,25,,,20.70418984,107.0757175,,,,,,
Radar,1139,30844,1.57747,61659908,0,0,,,20.70425091,107.0757017,,,,,,
Radar,1139,30842.5,1.57725,61669908,0,0,,,20.70431195,107.0756877,,,,,,
Radar,1139,30847.6,1.57824,61679908,1,32,,,20.70403732,107.0757346,,,,,,
Radar,1139,30845.8,1.57874,61689914,1,35,,,20.7038989,107.0757162,,,,,,
Radar,1139,30844.9,1.58027,61699946,1,12,,,20.70347504,107.0757036,,,,,,
Radar,1139,30845.9,1.57958,61709912,1,22,,,20.70366614,107.0757151,,,,,,
Radar,1139,30846.8,1.57845,61719968,1,2,,,20.70397919,107.0757265,,,,,,
Radar,1139,30847.7,1.57686,61729938,1,2,,,20.70441972,107.0757383,,,,,,
Radar,1139,30849.5,1.57574,61739924,1,2,,,20.70472999,107.0757575,,,,,,
Radar,1139,30851.7,1.57645,61749921,1,32,,,20.70453313,107.0757775,,,,,,
Radar,1139,30850.7,1.57634,61759937,1,17,,,20.70456366,107.075768,,,,,,
Radar,1139,30849.4,1.57632,61769940,1,2,,,20.70456927,107.0757556,,,,,,
Radar,1139,30849.3,1.57703,61779947,1,37,,,20.70437252,107.0757534,,,,,,
Radar,1139,30846.6,1.57789,61789950,1,22,,,20.70413437,107.0757258,,,,,,
Radar,1139,30844.7,1.57805,61799967,1,20,,,20.70409016,107.0757072,,,,,,
Radar,1139,30844.6,1.57813,61809945,1,25,,,20.704068,107.0757061,,,,,,
Radar,1139,30843.6,1.5787,61819942,1,17,,,20.70391014,107.0756952,,,,,,
Radar,1139,30847.2,1.57811,61829958,1,2,,,20.70407337,107.0757311,,,,,,
Radar,1139,30847.7,1.57833,61839932,1,20,,,20.70401238,107.0757354,,,,,,
Radar,1139,30848.1,1.57837,61849953,1,37,,,20.70400126,107.0757391,,,,,,
Radar,1139,30846.1,1.57826,61859963,1,32,,,20.70403188,107.0757202,,,,,,
Radar,1139,30848.2,1.57771,61869975,1,17,,,20.70418415,107.0757415,,,,,,
Radar,1139,30847.4,1.57759,61879969,1,40,,,20.70421745,107.0757341,,,,,,
Radar,1139,30845.5,1.57807,61889965,1,20,,,20.70408457,107.0757148,,,,,,
Radar,1139,30848.8,1.57717,61899963,1,2,,,20.70433375,107.0757483,,,,,,
Radar,1139,30848.8,1.57678,61909963,1,2,,,20.70444183,107.0757491,,,,,,
Radar,1139,30848.4,1.57716,61919955,1,32,,,20.70433654,107.0757445,,,,,,
Radar,1139,30844.4,1.5773,61929972,1,15,,,20.70429798,107.0757058,,,,,,
Radar,1139,30844.9,1.57765,61939969,1,30,,,20.70420098,107.0757099,,,,,,
Radar,1139,30843,1.57796,61949970,1,25,,,20.70411521,107.0756911,,,,,,
